x,y,w,h
0.484722,0.448707,0.327778,0.062931
0.5125,0.475,0.325,0.081034
0.524306,0.509914,0.340278,0.073276
0.515278,0.436207,0.325,0.074138
0.490972,0.447414,0.323611,0.072414
0.49375,0.477155,0.326389,0.083621
0.525,0.44181,0.319444,0.083621
0.452083,0.427586,0.320833,0.087931
0.568056,0.426293,0.316667,0.087069
0.454167,0.427586,0.327778,0.084483
0.421528,0.381897,0.315278,0.072414
0.549306,0.505172,0.329167,0.077586
0.74375,0.489224,0.3375,0.068103
0.633333,0.357328,0.338889,0.078448
0.471528,0.460345,0.318056,0.072414
0.520139,0.475,0.343056,0.091379
0.443056,0.462931,0.330556,0.077586
0.535417,0.505603,0.340278,0.073276
0.583333,0.443966,0.319444,0.077586
0.365278,0.487931,0.330556,0.07069
0.580556,0.444397,0.327778,0.069828
0.517361,0.552586,0.348611,0.07931
0.503472,0.435345,0.318056,0.081034
0.577083,0.443966,0.331944,0.063793
0.518056,0.440517,0.336111,0.087931
0.516667,0.457328,0.327778,0.081897
0.478472,0.422845,0.334722,0.080172
0.390972,0.419397,0.331944,0.069828
0.452778,0.455172,0.325,0.07931
0.388194,0.438362,0.329167,0.068103
0.431944,0.449569,0.325,0.076724
0.602083,0.46681,0.318056,0.071552
0.64375,0.290948,0.340278,0.076724
0.563194,0.49569,0.343056,0.074138
0.474306,0.494397,0.331944,0.075
0.45625,0.457759,0.315278,0.07069
0.41875,0.483621,0.331944,0.067241
0.263194,0.411207,0.376389,0.07069
0.466667,0.514655,0.233333,0.110345
0.447222,0.4375,0.247222,0.100862
0.397222,0.422414,0.25,0.110345
0.391667,0.59181,0.233333,0.106034
0.54375,0.463793,0.234722,0.093103
0.461806,0.446121,0.398611,0.057759
0.470833,0.328448,0.408333,0.067241
0.465972,0.457759,0.395833,0.075862
0.530556,0.475862,0.422222,0.067241
0.465972,0.441379,0.404167,0.062069
0.530556,0.529741,0.397222,0.062931
0.557639,0.391379,0.329167,0.07931
0.721528,0.525431,0.331944,0.075
0.504861,0.45819,0.345833,0.062931
0.485417,0.443103,0.3375,0.07931
0.439583,0.460345,0.3375,0.082759
0.588889,0.439224,0.294444,0.071552
0.488194,0.513793,0.3375,0.07069
0.360417,0.334914,0.3625,0.080172
0.273611,0.466379,0.336111,0.074138
0.44375,0.3,0.315278,0.081034
0.727083,0.481466,0.318056,0.081897
0.509028,0.453448,0.351389,0.07069
0.480556,0.5375,0.383333,0.073276
0.476389,0.374569,0.316667,0.076724
0.463889,0.419828,0.311111,0.07931
0.456944,0.506466,0.327778,0.081897
0.475694,0.447845,0.351389,0.068103
0.433333,0.441379,0.363889,0.084483
0.520833,0.459483,0.355556,0.07931
0.495833,0.421121,0.463889,0.073276
0.524306,0.371552,0.348611,0.077586
0.420139,0.49569,0.343056,0.072414
0.455556,0.524569,0.347222,0.075
0.650694,0.443103,0.343056,0.07931
0.540278,0.486638,0.355556,0.069828
0.401389,0.42069,0.344444,0.082759
0.486806,0.410776,0.343056,0.076724
0.54375,0.4625,0.356944,0.078448
0.7375,0.400431,0.366667,0.071552
0.463889,0.439655,0.377778,0.07931
0.494444,0.413793,0.386111,0.07069
0.4125,0.481466,0.35,0.071552
0.509722,0.503448,0.358333,0.072414
0.547917,0.47931,0.354167,0.075862
0.60625,0.453017,0.343056,0.069828
0.384028,0.401293,0.351389,0.071552
0.486111,0.428017,0.380556,0.078448
0.48125,0.503017,0.370833,0.073276
0.504167,0.4625,0.361111,0.081897
0.467361,0.400862,0.3625,0.075862
0.458333,0.523707,0.341667,0.073276
0.400694,0.517672,0.3375,0.069828
0.434722,0.424138,0.347222,0.082759
0.526389,0.469397,0.341667,0.073276
0.438194,0.437931,0.359722,0.089655
0.459028,0.530603,0.293056,0.069828
0.4125,0.465948,0.341667,0.076724
0.500694,0.503879,0.365278,0.090517
0.460417,0.468534,0.345833,0.068103
0.445139,0.471121,0.340278,0.064655
0.452083,0.488793,0.359722,0.068966
0.514583,0.481897,0.343056,0.075862
0.502778,0.409483,0.291667,0.075862
0.657639,0.478017,0.3125,0.083621
0.400694,0.420259,0.3125,0.078448
0.400694,0.434052,0.309722,0.088793
0.496528,0.343966,0.298611,0.086207
0.388889,0.44569,0.3,0.084483
0.561806,0.44181,0.301389,0.085345
0.519444,0.477586,0.338889,0.074138
0.442361,0.312069,0.318056,0.077586
0.529861,0.44181,0.304167,0.088793
0.4875,0.459914,0.316667,0.085345
0.29375,0.569828,0.329167,0.1
0.60625,0.470259,0.3125,0.076724
0.435417,0.461638,0.348611,0.076724
0.613194,0.480603,0.306944,0.073276
0.434028,0.540948,0.365278,0.068103
0.608333,0.408621,0.352778,0.081034
0.459722,0.403448,0.344444,0.067241
0.688889,0.334483,0.35,0.068966
0.458333,0.488362,0.347222,0.076724
0.578472,0.379741,0.409722,0.068103
0.51875,0.455172,0.334722,0.067241
0.545139,0.484914,0.376389,0.073276
0.463889,0.467241,0.344444,0.068966
0.609722,0.510345,0.375,0.081034
0.597222,0.480172,0.366667,0.060345
0.449306,0.428879,0.354167,0.066379
0.452778,0.407759,0.333333,0.072414
0.425694,0.497845,0.345833,0.080172
0.528472,0.551293,0.376389,0.071552
0.536806,0.411207,0.370833,0.060345
0.548611,0.445259,0.369444,0.073276
0.4625,0.452586,0.372222,0.07069
0.565278,0.466379,0.358333,0.063793
0.440972,0.414655,0.365278,0.063793
0.522917,0.423276,0.3625,0.068966
0.532639,0.467241,0.354167,0.077586
0.548611,0.482759,0.344444,0.07069
0.500694,0.477586,0.384722,0.077586
0.374306,0.460345,0.359722,0.068966
0.398611,0.518534,0.35,0.081897
0.68125,0.425431,0.351389,0.059483
0.425694,0.482759,0.3875,0.07069
0.432639,0.471552,0.368056,0.077586
0.483333,0.45431,0.380556,0.074138
0.495833,0.459914,0.347222,0.083621
0.509722,0.471983,0.358333,0.069828
0.618056,0.375,0.438889,0.074138
0.377778,0.422845,0.355556,0.080172
0.466667,0.56681,0.361111,0.064655
0.551389,0.301724,0.275,0.094828
0.532639,0.492241,0.254167,0.089655
0.456944,0.443534,0.244444,0.092241
0.495833,0.354741,0.261111,0.078448
0.498611,0.450862,0.505556,0.058621
0.383333,0.543103,0.291667,0.087931
0.452083,0.474569,0.273611,0.085345
0.654167,0.408621,0.297222,0.089655
0.504861,0.49181,0.279167,0.099138
0.3625,0.518534,0.280556,0.075
0.422222,0.454741,0.291667,0.083621
0.627778,0.429741,0.305556,0.087069
0.558333,0.439224,0.311111,0.083621
0.755556,0.428879,0.3,0.071552
0.448611,0.435776,0.291667,0.073276
0.496528,0.457759,0.279167,0.086207
0.528472,0.471552,0.290278,0.086207
0.409028,0.417241,0.295833,0.089655
0.434722,0.457759,0.3,0.091379
0.5125,0.417241,0.283333,0.089655
0.445833,0.474138,0.291667,0.094828
0.311806,0.323276,0.309722,0.07069
0.44375,0.54569,0.306944,0.081034
0.445833,0.497414,0.294444,0.081034
0.478472,0.488362,0.348611,0.080172
0.372917,0.446121,0.301389,0.080172
0.507639,0.485345,0.309722,0.075862
0.543056,0.454741,0.322222,0.078448
0.43125,0.471121,0.295833,0.076724
0.263194,0.416379,0.309722,0.082759
0.604167,0.369397,0.297222,0.085345
0.751389,0.556897,0.322222,0.074138
0.575694,0.481034,0.315278,0.07931
0.598611,0.463793,0.302778,0.081034
0.414583,0.452155,0.3125,0.088793
0.271528,0.50819,0.298611,0.081897
0.450694,0.531034,0.304167,0.084483
0.444444,0.447845,0.311111,0.092241
0.533333,0.454741,0.302778,0.081897
0.458333,0.477155,0.322222,0.083621
0.66875,0.457328,0.301389,0.081897
0.511111,0.453017,0.305556,0.093966
0.415972,0.437069,0.2875,0.075862
0.570833,0.304741,0.283333,0.087069
0.459028,0.387931,0.290278,0.082759
0.411806,0.542241,0.381944,0.07069
0.472222,0.430603,0.411111,0.078448
0.347222,0.457328,0.394444,0.064655
0.475694,0.449138,0.393056,0.056897
0.577778,0.413793,0.391667,0.056897
0.559028,0.434914,0.434722,0.064655
0.451389,0.484914,0.375,0.073276
0.484028,0.481897,0.390278,0.055172
0.599306,0.466379,0.390278,0.055172
0.493056,0.379741,0.436111,0.068103
0.3375,0.545259,0.280556,0.081897
0.520833,0.363362,0.269444,0.087069
0.520833,0.461207,0.255556,0.094828
0.576389,0.484483,0.258333,0.091379
0.670833,0.559914,0.275,0.099138
0.592361,0.452586,0.290278,0.081034
0.65,0.516379,0.258333,0.091379
0.443056,0.459483,0.272222,0.082759
0.443056,0.436207,0.286111,0.07931
0.609722,0.496552,0.272222,0.082759
0.729167,0.342672,0.272222,0.075
0.452778,0.410345,0.3,0.091379
0.698611,0.459914,0.275,0.092241
0.572917,0.457328,0.284722,0.10431
0.468056,0.471121,0.291667,0.087069
0.382639,0.461638,0.2875,0.085345
0.752778,0.492241,0.280556,0.1
0.693056,0.504741,0.269444,0.073276
0.500694,0.563362,0.293056,0.090517
0.302083,0.578017,0.2375,0.085345
0.630556,0.518966,0.261111,0.1
0.5375,0.502586,0.3,0.075862
0.646528,0.456034,0.320833,0.084483
0.493056,0.459914,0.325,0.076724
0.534028,0.496121,0.381944,0.069828
0.270833,0.386638,0.355556,0.080172
0.681944,0.413793,0.344444,0.075862
0.529167,0.44181,0.336111,0.073276
0.427778,0.468966,0.347222,0.072414
0.46875,0.434914,0.315278,0.076724
0.520139,0.468103,0.356944,0.07069
0.48125,0.476293,0.376389,0.071552
0.559028,0.475,0.368056,0.081034
0.490278,0.424569,0.327778,0.097414
0.507639,0.440086,0.354167,0.073276
0.563194,0.473707,0.381944,0.064655
0.602778,0.432328,0.361111,0.076724
0.504167,0.424138,0.377778,0.063793
0.26875,0.551724,0.348611,0.07069
0.485417,0.443966,0.329167,0.084483
0.436806,0.406466,0.373611,0.083621
0.378472,0.40819,0.393056,0.073276
0.402778,0.475862,0.372222,0.077586
0.388889,0.453017,0.358333,0.078448
0.39375,0.463793,0.368056,0.062069
0.520139,0.409914,0.368056,0.081897
0.473611,0.465948,0.358333,0.062931
0.488194,0.335345,0.354167,0.074138
0.514583,0.347414,0.379167,0.074138
0.556944,0.469397,0.383333,0.069828
0.565278,0.456466,0.352778,0.075
0.570139,0.396552,0.343056,0.084483
0.424306,0.449569,0.373611,0.064655
0.639583,0.525431,0.334722,0.075
0.439583,0.454741,0.348611,0.076724
0.488194,0.499138,0.370833,0.058621
0.511111,0.45819,0.347222,0.080172
0.526389,0.502586,0.366667,0.063793
0.529861,0.470259,0.359722,0.073276
0.559722,0.475862,0.355556,0.07931
0.590278,0.455172,0.358333,0.068966
0.645139,0.411207,0.359722,0.089655
0.410417,0.464224,0.373611,0.075
0.443056,0.444397,0.377778,0.061207
0.427778,0.5,0.330556,0.067241
0.441667,0.418103,0.355556,0.074138
0.481944,0.4125,0.330556,0.064655
0.540972,0.405603,0.365278,0.078448
0.559028,0.320259,0.395833,0.061207
0.6375,0.368966,0.352778,0.072414
0.295833,0.303448,0.352778,0.082759
0.490972,0.432759,0.381944,0.07069
0.502083,0.469397,0.390278,0.075
0.500694,0.52931,0.368056,0.084483
0.506944,0.422845,0.361111,0.081897
0.538889,0.571983,0.35,0.073276
0.602778,0.431897,0.35,0.067241
0.626389,0.405172,0.355556,0.075862
0.477083,0.332759,0.376389,0.067241
0.5,0.451293,0.361111,0.073276
0.513889,0.414224,0.355556,0.075
0.5875,0.405172,0.325,0.07931
0.540972,0.458621,0.359722,0.063793
0.595139,0.537931,0.3625,0.072414
0.471528,0.471121,0.359722,0.078448
0.573611,0.422414,0.375,0.065517
0.627083,0.407759,0.3375,0.086207
0.454167,0.45819,0.394444,0.083621
0.489583,0.419828,0.373611,0.074138
0.609722,0.506897,0.369444,0.060345
0.525694,0.526724,0.370833,0.074138
0.563889,0.3625,0.35,0.062931
0.478472,0.459483,0.379167,0.074138
0.461806,0.421121,0.340278,0.078448
0.513889,0.435776,0.375,0.075
0.396528,0.303448,0.3375,0.075862
0.454861,0.437069,0.3375,0.072414
0.485417,0.507328,0.376389,0.068103
0.511111,0.422414,0.35,0.082759
0.573611,0.443103,0.341667,0.084483
0.429861,0.405172,0.370833,0.065517
0.502778,0.494397,0.372222,0.062931
0.526389,0.473276,0.352778,0.077586
0.473611,0.451724,0.361111,0.072414
0.431944,0.599138,0.322222,0.07931
0.654167,0.372414,0.355556,0.07931
0.495833,0.442241,0.397222,0.068966
0.471528,0.474138,0.368056,0.067241
0.455556,0.456034,0.358333,0.07931
0.271528,0.426293,0.340278,0.071552
0.34375,0.549569,0.306944,0.087069
0.4375,0.48319,0.322222,0.090517
0.486111,0.371552,0.35,0.081034
0.464583,0.483621,0.356944,0.063793
0.461111,0.467672,0.327778,0.071552
0.46875,0.414655,0.348611,0.07931
0.493056,0.507759,0.347222,0.082759
0.423611,0.409052,0.327778,0.075
0.484722,0.454741,0.341667,0.075
0.504861,0.356034,0.343056,0.077586
0.282639,0.442241,0.359722,0.060345
0.5,0.488362,0.35,0.073276
0.555556,0.319828,0.322222,0.075862
0.502083,0.464224,0.334722,0.083621
0.464583,0.492241,0.351389,0.091379
0.543056,0.471552,0.355556,0.077586
0.714583,0.297845,0.331944,0.092241
0.520833,0.400862,0.327778,0.07069
0.4125,0.415948,0.35,0.080172
0.370139,0.462069,0.323611,0.081034
0.552778,0.461207,0.316667,0.063793
0.443056,0.428017,0.316667,0.080172
0.448611,0.478017,0.325,0.087069
0.539583,0.431034,0.318056,0.086207
0.682639,0.348276,0.3375,0.062069
0.579861,0.40819,0.326389,0.080172
0.605556,0.418966,0.377778,0.077586
0.373611,0.523707,0.319444,0.081897
0.454167,0.396983,0.230556,0.10431
0.371528,0.531466,0.268056,0.099138
0.400694,0.471552,0.254167,0.105172
0.376389,0.521552,0.275,0.081034
0.661806,0.453017,0.270833,0.083621
0.417361,0.49569,0.256944,0.091379
0.496528,0.449569,0.259722,0.100862
0.445139,0.444397,0.306944,0.083621
0.579167,0.423707,0.263889,0.081897
0.513889,0.493534,0.272222,0.078448
0.353472,0.425431,0.268056,0.088793
0.611806,0.527155,0.279167,0.090517
0.452083,0.512069,0.368056,0.058621
0.517361,0.422845,0.4375,0.061207
0.397222,0.468534,0.413889,0.075
0.492361,0.440948,0.4125,0.073276
0.466667,0.522414,0.388889,0.07069
0.504167,0.458621,0.388889,0.07069
0.458333,0.368966,0.380556,0.067241
0.491667,0.464224,0.386111,0.066379
0.524306,0.443103,0.379167,0.065517
0.622917,0.563362,0.276389,0.083621
0.696528,0.438793,0.293056,0.098276
0.579861,0.514224,0.268056,0.087069
0.291667,0.315948,0.302778,0.09569
0.469444,0.420259,0.338889,0.069828
0.552083,0.381466,0.340278,0.069828
0.444444,0.4625,0.358333,0.064655
0.455556,0.454741,0.355556,0.073276
0.528472,0.462931,0.3625,0.086207
0.456944,0.418103,0.363889,0.07069
0.256944,0.435345,0.361111,0.077586
0.306944,0.50819,0.355556,0.066379
0.429167,0.433621,0.372222,0.075862
0.436111,0.435776,0.358333,0.069828
0.457639,0.383621,0.373611,0.067241
0.502083,0.492241,0.359722,0.075862
0.534028,0.449569,0.354167,0.068103
0.570833,0.363362,0.347222,0.064655
0.623611,0.4625,0.347222,0.069828
0.409028,0.500862,0.351389,0.07931
0.522222,0.379741,0.375,0.068103
0.5375,0.450862,0.341667,0.084483
0.454861,0.4375,0.376389,0.080172
0.507639,0.4375,0.354167,0.078448
0.479167,0.405603,0.344444,0.078448
0.525694,0.446552,0.340278,0.07069
0.63125,0.514655,0.343056,0.075862
0.479861,0.446552,0.359722,0.07931
0.284722,0.5,0.347222,0.086207
0.464583,0.460776,0.345833,0.076724
0.49375,0.472414,0.365278,0.075862
0.339583,0.499138,0.326389,0.077586
0.496528,0.4625,0.356944,0.061207
0.586111,0.440086,0.352778,0.085345
0.382639,0.394397,0.343056,0.068103
0.447917,0.4,0.376389,0.068966
0.5375,0.442241,0.366667,0.060345
0.472222,0.474569,0.352778,0.076724
0.520833,0.431466,0.361111,0.080172
0.694444,0.353017,0.338889,0.085345
0.688889,0.306466,0.361111,0.075
0.398611,0.384483,0.366667,0.068966
0.461806,0.442241,0.3625,0.077586
0.484722,0.434052,0.344444,0.075
0.480556,0.404741,0.294444,0.080172
0.400694,0.492241,0.365278,0.072414
0.429861,0.468534,0.354167,0.064655
0.448611,0.49569,0.372222,0.060345
0.530556,0.388362,0.383333,0.066379
0.315972,0.474569,0.390278,0.076724
0.557639,0.451293,0.370833,0.081897
0.470833,0.411638,0.338889,0.071552
0.513889,0.428448,0.369444,0.063793
0.436111,0.423276,0.388889,0.060345
0.457639,0.428017,0.379167,0.076724
0.404167,0.483621,0.372222,0.068966
0.493056,0.418103,0.375,0.065517
0.539583,0.481897,0.384722,0.060345
0.448611,0.501724,0.361111,0.07069
0.49375,0.441379,0.368056,0.058621
0.525694,0.441379,0.359722,0.065517
0.5375,0.496552,0.369444,0.075862
0.561111,0.457328,0.397222,0.066379
0.447917,0.455603,0.348611,0.078448
0.477778,0.492241,0.366667,0.065517
0.496528,0.4125,0.384722,0.080172
0.576389,0.317241,0.366667,0.063793
0.49375,0.445259,0.365278,0.080172
0.546528,0.416379,0.3625,0.068966
0.56875,0.462069,0.370833,0.086207
0.473611,0.457328,0.372222,0.073276
0.533333,0.435776,0.386111,0.075
0.561111,0.477155,0.386111,0.080172
0.540278,0.447414,0.366667,0.07069
0.663194,0.415948,0.423611,0.066379
0.575694,0.460776,0.293056,0.078448
0.738889,0.315086,0.3,0.083621
0.545139,0.406034,0.315278,0.086207
0.478472,0.464655,0.290278,0.07931
0.4875,0.453448,0.280556,0.086207
0.501389,0.4625,0.288889,0.090517
0.591667,0.424569,0.291667,0.088793
0.495139,0.459914,0.2875,0.09569
0.528472,0.430603,0.2875,0.093966
0.439583,0.369397,0.284722,0.093966
0.465972,0.534052,0.290278,0.087069
0.515972,0.459914,0.284722,0.090517
0.425,0.543103,0.322222,0.067241
0.365278,0.486638,0.330556,0.066379
0.517361,0.313793,0.326389,0.075862
0.293056,0.468103,0.358333,0.067241
0.534028,0.436638,0.318056,0.078448
0.466667,0.509914,0.322222,0.085345
0.402778,0.403017,0.366667,0.071552
0.519444,0.437931,0.336111,0.074138
0.503472,0.371121,0.331944,0.075
0.474306,0.421983,0.356944,0.081897
0.534028,0.439655,0.3125,0.082759
0.429861,0.350862,0.351389,0.07069
0.340972,0.322414,0.345833,0.07931
0.495139,0.425,0.351389,0.075862
0.480556,0.390517,0.333333,0.081034
0.509722,0.443966,0.325,0.072414
0.554861,0.472414,0.326389,0.077586
0.534028,0.452155,0.320833,0.073276
0.470833,0.371552,0.338889,0.07931
0.475694,0.427155,0.320833,0.081897
0.641667,0.463362,0.322222,0.085345
0.544444,0.552155,0.325,0.081897
0.5875,0.447845,0.35,0.083621
0.468056,0.468534,0.355556,0.068103
0.552083,0.476293,0.315278,0.087069
0.405556,0.514655,0.308333,0.07931
0.429861,0.352586,0.3875,0.067241
0.428472,0.413362,0.334722,0.064655
0.496528,0.591379,0.423611,0.060345
0.505556,0.47931,0.341667,0.077586
0.51875,0.54181,0.329167,0.075
0.561111,0.465948,0.366667,0.081897
0.659028,0.334483,0.323611,0.074138
0.500694,0.438793,0.356944,0.084483
0.515972,0.44181,0.331944,0.081897
0.550694,0.423707,0.326389,0.081897
0.536806,0.428879,0.345833,0.073276
0.404861,0.479741,0.329167,0.081897
0.501389,0.449138,0.347222,0.067241
0.39375,0.446983,0.354167,0.080172
0.400694,0.319828,0.354167,0.065517
0.311806,0.424569,0.326389,0.083621
0.347222,0.492241,0.338889,0.063793
0.56875,0.436638,0.373611,0.076724
0.396528,0.459052,0.304167,0.083621
0.459028,0.434483,0.334722,0.093103
0.302083,0.46681,0.340278,0.073276
0.427778,0.440948,0.327778,0.080172
0.457639,0.423707,0.315278,0.083621
0.327778,0.406034,0.336111,0.081034
0.536806,0.317672,0.356944,0.080172
0.463194,0.396552,0.323611,0.075862
0.53125,0.434483,0.340278,0.089655
0.563194,0.422414,0.331944,0.084483
0.446528,0.473707,0.354167,0.076724
0.453472,0.381466,0.331944,0.073276
0.528472,0.428017,0.323611,0.078448
0.477083,0.523707,0.309722,0.085345
0.569444,0.492672,0.316667,0.083621
0.430556,0.436638,0.319444,0.097414
0.30625,0.47069,0.315278,0.086207
0.558333,0.441379,0.411111,0.060345
0.386111,0.505603,0.386111,0.090517
0.41875,0.444828,0.390278,0.062069
0.550694,0.425431,0.379167,0.076724
0.336111,0.375431,0.380556,0.066379
0.4625,0.371121,0.363889,0.075
0.51875,0.456466,0.395833,0.071552
0.409028,0.462931,0.404167,0.072414
0.479861,0.476293,0.381944,0.080172
0.509028,0.371552,0.390278,0.060345
0.579861,0.327155,0.401389,0.071552
0.591667,0.440517,0.380556,0.072414
0.602083,0.411638,0.390278,0.059483
0.454167,0.446983,0.372222,0.057759
0.511806,0.413793,0.284722,0.086207
0.370833,0.398707,0.263889,0.088793
0.4375,0.414224,0.283333,0.09569
0.490972,0.509914,0.268056,0.090517
0.59375,0.442672,0.245833,0.092241
0.542361,0.480603,0.279167,0.087069
0.455556,0.473276,0.266667,0.07931
0.611806,0.389224,0.273611,0.085345
0.427778,0.306466,0.377778,0.071552
0.516667,0.477586,0.380556,0.062069
0.505556,0.418534,0.383333,0.062931
0.516667,0.482328,0.369444,0.092241
0.525,0.440086,0.375,0.076724
0.529167,0.375431,0.416667,0.073276
0.410417,0.475,0.384722,0.062069
0.477083,0.435345,0.359722,0.077586
0.497222,0.378879,0.375,0.073276
0.501389,0.476293,0.366667,0.076724
0.519444,0.357759,0.375,0.074138
0.494444,0.487069,0.358333,0.075862
0.526389,0.480172,0.405556,0.07069
0.520833,0.465517,0.402778,0.065517
0.498611,0.376724,0.388889,0.063793
0.497222,0.461207,0.355556,0.07931
0.445833,0.465086,0.366667,0.076724
0.474306,0.481034,0.373611,0.065517
0.534028,0.436207,0.381944,0.067241
0.610417,0.398707,0.365278,0.071552
0.458333,0.467672,0.372222,0.066379
0.486806,0.422845,0.381944,0.062931
0.493056,0.471983,0.394444,0.068103
0.490278,0.477155,0.377778,0.059483
0.552083,0.472845,0.359722,0.076724
0.482639,0.496552,0.3875,0.062069
0.477083,0.452155,0.381944,0.069828
0.354861,0.523707,0.370833,0.069828
0.492361,0.373276,0.368056,0.074138
0.589583,0.453017,0.373611,0.064655
0.634028,0.312931,0.370833,0.077586
0.48125,0.435776,0.268056,0.088793
0.536111,0.490517,0.263889,0.086207
0.379167,0.4875,0.311111,0.073276
0.485417,0.4125,0.301389,0.076724
0.552778,0.470259,0.3,0.075
0.524306,0.497845,0.298611,0.076724
0.472917,0.425,0.306944,0.082759
0.570139,0.4375,0.331944,0.085345
0.456944,0.410776,0.302778,0.081897
0.404861,0.478448,0.304167,0.094828
0.370139,0.468534,0.309722,0.076724
0.461806,0.49181,0.293056,0.081897
0.476389,0.532759,0.316667,0.087931
